법령일련번호,법령명,법령구분,소관부처,시행일자
262219,풍수해ㆍ지진재해보험법 시행규칙,행정안전부령,행정안전부,20240514
283719,풍수해ㆍ지진재해보험법 시행령,대통령령,행정안전부,20260303
273643,하도급거래 공정화에 관한 법률,법률,공정거래위원회,20251217
278133,하도급거래 공정화에 관한 법률 시행령,대통령령,공정거래위원회,20251001
276803,하수도법,법률,기후에너지환경부,20251001
285059,하수도법 시행규칙,기후에너지환경부령,기후에너지환경부,20260324
284903,하수도법 시행령,대통령령,기후에너지환경부,20260324
276805,하천법,법률,기후에너지환경부,20251001
278613,하천법 시행령,대통령령,기후에너지환경부,20251001
276911,학교 밖 청소년 지원에 관한 법률,법률,성평등가족부,20251001
238235,학교급식법,법률,교육부,20220629
276197,학교보건법,법률,교육부,20251001
284905,학교보건법 시행령,대통령령,교육부,20260324
279619,학교시설사업 촉진법,법률,교육부,20251111
280025,학교안전사고 예방 및 보상에 관한 법률,법률,교육부,20251202
267343,학교용지 확보 등에 관한 특례법,법률,교육부,20250621
267307,학교체육 진흥법,법률,교육부,문화체육관광부,20241220
279621,학교폭력예방 및 대책에 관한 법률,법률,교육부,20251111
198820,학생군사교육실시령,대통령령,국방부,20171114
230413,학술진흥법,법률,교육부,20210623
245227,학술진흥법 시행령,대통령령,교육부,20221108
249991,학원의 설립ㆍ운영 및 과외교습에 관한 법률,법률,교육부,20231019
284907,학원의 설립ㆍ운영 및 과외교습에 관한 법률 시행령,대통령령,교육부,20260324
253403,학점인정 등에 관한 법률,법률,교육부,20240517
282911,학점인정 등에 관한 법률 시행령,대통령령,교육부,20260127
276807,한강수계 상수원수질개선 및 주민지원 등에 관한 법률,법률,기후에너지환경부,20251001
285207,한국4에이치활동 지원법,법률,농촌진흥청,20260331
283989,한국가스공사법,법률,산업통상부,20260310
230417,한국고전번역원법,법률,교육부,20210323
273393,한국공항공사법,법률,국토교통부,20250826
278245,한국과학기술원 학사규정,대통령령,과학기술정보통신부,20251001
276251,한국과학기술원법,법률,과학기술정보통신부,20251001
259397,한국과학우주청소년단 육성에 관한 법률,법률,우주항공청,20240527
253609,한국관광공사법,법률,문화체육관광부,20230808
281913,한국광해광업공단법,법률,산업통상부,20260331
261057,한국교원대학교 설치령,대통령령,교육부,20240312
277229,한국교육방송공사법,법률,방송미디어통신위원회,20260102
230419,한국교육학술정보원법,법률,교육부,20210323
259615,한국교직원공제회법,법률,교육부,20240507
198271,한국교통안전공단법,법률,국토교통부,20180101
240041,한국국방연구원법,법률,국방부,20220203
268531,한국국제교류재단법,법률,외교부,20250121
254857,한국국제보건의료재단법,법률,보건복지부,20230914
216179,한국국제협력단법,법률,외교부,20201001
277043,한국국토정보공사법,법률,국토교통부,20260102
237141,한국농수산대학교 설치법,법률,농림축산식품부,20220601
214501,한국농수산식품유통공사법,법률,농림축산식품부,20210219
276453,한국농어촌공사 및 농지관리기금법,법률,농림축산식품부,20260102
281573,한국농어촌공사 및 농지관리기금법 시행령,대통령령,농림축산식품부,20260102
205806,한국대학교육협의회법,법률,교육부,20190619
277045,한국도로공사법,법률,국토교통부,20260102
259489,한국도로교통공단법,법률,경찰청,20240731
265371,한국마사회법,법률,농림축산식품부,20250131
244959,한국방송통신대학교 설립 및 운영에 관한 법률,법률,교육부,20230419
199508,한국법학원 육성법,법률,법무부,20171212
234267,한국보건복지인재원법,법률,보건복지부,20220128
276689,한국보건산업진흥원법,법률,보건복지부,20260102
198574,한국보건의료인국가시험원법,법률,보건복지부,20181101
276379,한국보훈복지의료공단법,법률,국가보훈부,20260102
277047,한국부동산원법,법률,국토교통부,20260102
235545,한국사학진흥재단법,법률,교육부,20220325
279743,한국산업안전보건공단법,법률,고용노동부,20260212
277271,한국산업은행법,법률,금융위원회,20251210
281387,한국산업은행법 시행령,대통령령,금융위원회,20260102
279745,한국산업인력공단법,법률,고용노동부,20260212
276629,한국석유공사법,법률,산업통상부,20251001
276809,한국수자원공사법,법률,기후에너지환경부,20260102
281615,한국수자원공사법 시행령,대통령령,기후에너지환경부,20260102
280419,한국수출입은행법,법률,재정경제부,20260102
280911,한국수출입은행법 시행령,대통령령,재정경제부,20260102
253611,한국수화언어법,법률,문화체육관광부,20230808
225163,한국식품안전관리인증원의 설립 및 운영에 관한 법률,법률,식품의약품안전처,20210701
276631,한국에너지공과대학교법,법률,기후에너지환경부,20260102
276253,한국연구재단법,법률,과학기술정보통신부,교육부,20251001
281769,한국예술종합학교 설치령,대통령령,교육부,문화체육관광부,20251230
265973,한국원자력안전기술원법,법률,원자력안전위원회,20251023
282699,한국은행 정부유가증권취급규칙,재정경제부령,재정경제부,20260102
181386,한국은행 통화안정증권법,법률,재정경제부,20160603
276153,한국은행법,법률,재정경제부,20260102
280913,한국은행법 시행령,대통령령,재정경제부,20260102
187778,한국임업전문학교 및 한국수산전문학교 설치령,대통령령,교육부,20161130
277273,한국자산관리공사 설립 등에 관한 법률,법률,금융위원회,20260102
268471,한국자산관리공사 설립 등에 관한 법률 시행령,대통령령,금융위원회,20250131
195118,한국자유총연맹 육성에 관한 법률,법률,행정안전부,20170726
276203,한국장학재단 설립 등에 관한 법률,법률,교육부,20260102
276155,한국재정정보원법,법률,기획예산처,20260102
276633,한국전력공사법,법률,기후에너지환경부,20260102
208436,한국전문대학교육협의회법,법률,교육부,20191024
260509,한국전통문화대학교 설치법,법률,국가유산청,20240517
276157,한국조폐공사법,법률,재정경제부,20260102
277275,한국주택금융공사법,법률,금융위원회,20260102
285255,한국주택금융공사법 시행규칙,총리령,금융위원회,20260327
281389,한국주택금융공사법 시행령,대통령령,금융위원회,20260102
204784,한국지방재정공제회법,법률,행정안전부,20190417
195120,한국지방행정연구원 육성법,법률,행정안전부,20170726
277049,한국철도공사법,법률,국토교통부,20260102
276913,한국청소년연맹 육성에 관한 법률,법률,성평등가족부,20251001
277051,한국토지주택공사법,법률,국토교통부,20260102
276159,한국투자공사법,법률,재정경제부,20260102
280917,한국투자공사법 시행령,대통령령,재정경제부,20260102
210142,한국학중앙연구원 육성법,법률,교육부,20200221
277085,한국해양과학기술원법,법률,해양수산부,20260102
206378,한국해양교통안전공단법,법률,해양수산부,20190701
214541,한국해양소년단연맹 육성에 관한 법률,법률,해양수산부,20200819
169529,한국해양수산연수원법,법률,해양수산부,20150327
285203,한국해양진흥공사법,법률,해양수산부,20260331
265373,한국해운조합법,법률,해양수산부,20250131
276811,한국환경공단법,법률,기후에너지환경부,20260102
278623,한국환경공단법 시행령,대통령령,기후에너지환경부,20251001
276813,한국환경산업기술원법,법률,기후에너지환경부,20260102
266687,한부모가족지원법,법률,성평등가족부,20251204
278861,한부모가족지원법 시행규칙,성평등가족부령,성평등가족부,20251001
277475,한부모가족지원법 시행령,대통령령,성평등가족부,20251001
254827,한옥 등 건축자산의 진흥에 관한 법률,법률,국토교통부,20240915
258801,한의사전문의의 수련 및 자격 인정 등에 관한 규정,대통령령,보건복지부,20240116
259851,한의약 육성법,법률,보건복지부,20240807
260029,할부거래에 관한 법률,법률,공정거래위원회,20240807
283035,항공ㆍ철도 사고조사에 관한 법률,법률,국무조정실,20260228
279859,항공기등록규칙,국토교통부령,국토교통부,20251119
224071,항공기등록령,대통령령,국토교통부,20201210
283745,항공보안법,법률,국토교통부,20260227
268899,항공사업법,법률,국토교통부,20250801
282207,항공사업법 시행규칙,국토교통부령,국토교통부,20251230
281305,항공사업법 시행령,대통령령,국토교통부,20260102
224253,항공안전기술원법,법률,국토교통부,20210101
281945,항공안전법,법률,국토교통부,20260331
285505,항공안전법 시행규칙,국토교통부령,국토교통부,20260409
279873,항공안전법 시행령,대통령령,국토교통부,20251128
259513,항공우주산업개발 촉진법,법률,우주항공청,20240731
270843,항로표지법,법률,해양수산부,20251023
255871,항만 재개발 및 주변지역 발전에 관한 법률,법률,해양수산부,20250501
277089,항만공사법,법률,해양수산부,20260102
283707,항만법,법률,해양수산부,20260227
270537,항만법 시행규칙,해양수산부령,해양수산부,20250401
281697,항만법 시행령,대통령령,해양수산부,20260102
245753,항만시설관리권 등록령,대통령령,해양수산부,20230107
247881,항만시설관리권 등록령 시행규칙,해양수산부령,해양수산부,20230112
234457,항만안전특별법,법률,해양수산부,20220804
280213,항만안전특별법 시행령,대통령령,해양수산부,20260101
251927,항만운송사업법,법률,해양수산부,20231221
256817,항만운송사업법 시행령,대통령령,해양수산부,20231221
183706,항만인력공급체제의 개편을 위한 지원특별법,법률,해양수산부,20160529
277091,항만지역등 대기질 개선에 관한 특별법,법률,해양수산부,20251001
